model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
qwen25,tetris,cot,instance-08,1,"(at_two straight0 f1-1f f1-2f)
(at_two straight0 f2-1f f2-2f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f0-3f f1-3f square3)
(move_square f1-0f f2-0f square4)
(move_two f1-1f f1-2f f2-1f straight0)
(move_l_down f1-3f f2-3f f2-2f f2-3f f3-3f rightl0)
(move_l_down f2-0f f2-1f f3-1f f3-0f f3-1f rightl1)
(move_l_down f3-0f f4-0f f4-1f f4-0f f5-0f rightl2)
(move_l_down f4-2f f5-2f f5-3f f5-2f f6-2f rightl3)
(move_l_down f5-0f f6-0f f6-1f f6-0f f7-0f rightl4)",0,False,0.0,0,0,202.118,5391,2455
qwen25,tetris,cot,instance-09,1,"(at_two straight0 f1-0f f1-1f)
(at_two straight1 f1-2f f1-3f)
(at_two straight0 f10-0f f10-1f)
(at_two straight1 f10-2f f10-3f)
(move_square f0-0f f11-0f square0)
(move_square f0-1f f11-1f square1)
(move_square f0-2f f11-2f square2)
(move_square f0-3f f11-3f square3)
(move_two f1-0f f1-1f f10-0f straight0)
(move_two f1-2f f1-3f f10-2f straight1)
(move_l_down f2-0f f2-1f f2-2f f9-0f f9-1f rightl0)
(move_l_up f2-3f f3-3f f4-3f f9-3f f8-3f rightl1)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl2)
(move_l_up f5-3f f6-3f f7-3f f6-3f f5-3f rightl3)",0,False,0.0,0,0,162.122,5387,1986
qwen25,tetris,cot,instance-10,1,"(at_two straight0 f1-2f f1-3f)
(at_two straight1 f2-0f f2-1f)
(at_two straight2 f2-2f f2-3f)
(at_two straight3 f3-0f f3-1f)
(at_two straight0 f2-2f f2-3f)
(at_two straight1 f3-0f f3-1f)
(at_two straight2 f3-2f f3-3f)
(at_two straight3 f4-0f f4-1f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f0-3f f1-3f square3)
(move_square f1-0f f2-0f square4)
(move_square f1-1f f2-1f square5)
(move_two f1-2f f1-3f f2-2f straight0)
(move_two f2-0f f2-1f f3-0f straight1)
(move_two f2-2f f2-3f f3-2f straight2)
(move_two f3-0f f3-1f f4-0f straight3)
(move_l_down f3-2f f3-3f f4-3f f4-2f f4-3f rightl0)",0,False,0.0,0,0,153.125,5394,1870
qwen25,tetris,cot,instance-11,1,"(at_two straight0 f1-0f f1-1f)
(at_two straight0 f12-0f f12-1f)
(move_square f0-0f f1-0f square0)
(move_square f1-0f f2-0f square0)
(move_square f2-0f f3-0f square0)
(move_square f3-0f f4-0f square0)
(move_square f4-0f f5-0f square0)
(move_square f5-0f f6-0f square0)
(move_square f6-0f f7-0f square0)
(move_square f7-0f f8-0f square0)
(move_square f8-0f f9-0f square0)
(move_square f9-0f f10-0f square0)
(move_square f10-0f f11-0f square0)
(move_square f11-0f f12-0f square0)
(move_square f12-0f f13-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f1-1f f2-1f square1)
(move_square f2-1f f3-1f square1)
(move_square f3-1f f4-1f square1)
(move_square f4-1f f5-1f square1)
(move_square f5-1f f6-1f square1)
(move_square f6-1f f7-1f square1)
(move_square f7-1f f8-1f square1)
(move_square f8-1f f9-1f square1)
(move_square f9-1f f10-1f square1)
(move_square f10-1f f11-1f square1)
(move_square f11-1f f12-1f square1)
(move_square f12-1f f13-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f1-2f f2-2f square2)
(move_square f2-2f f3-2f square2)
(move_square f3-2f f4-2f square2)
(move_square f4-2f f5-2f square2)
(move_square f5-2f f6-2f square2)
(move_square f6-2f f7-2f square2)
(move_square f7-2f f8-2f square2)
(move_square f8-2f f9-2f square2)
(move_square f9-2f f10-2f square2)
(move_square f10-2f f11-2f square2)
(move_square f11-2f f12-2f square2)
(move_square f12-2f f13-2f square2)
(move_square f0-3f f1-3f square3)
(move_square f1-3f f2-3f square3)
(move_square f2-3f f3-3f square3)
(move_square f3-3f f4-3f square3)
(move_square f4-3f f5-3f square3)
(move_square f5-3f f6-3f square3)
(move_square f6-3f f7-3f square3)
(move_square f7-3f f8-3f square3)
(move_square f8-3f f9-3f square3)
(move_square f9-3f f10-3f square3)
(move_square f10-3f f11-3f square3)
(move_square f11-3f f12-3f square3)
(move_square f12-3f f13-3f square3)
(move_two f1-0f f1-1f f2-0f straight0)
(move_two f2-0f f2-1f f3-0f straight0)
(move_two f3-0f f3-1f f4-0f straight0)
(move_two f4-0f f4-1f f5-0f straight0)
(move_two f5-0f f5-1f f6-0f straight0)
(move_two f6-0f f6-1f f7-0f straight0)
(move_two f7-0f f7-1f f8-0f straight0)
(move_two f8-0f f8-1f f9-0f straight0)
(move_two f9-0f f9-1f f10-0f straight0)
(move_two f10-0f f10-1f f11-0f straight0)
(move_two f11-0f f11-1f f12-0f straight0)
(move_l_down f2-0f f2-1f f2-2f f3-0f f3-1f rightl0)
(move_l_down f3-0f f3-1f f3-2f f4-0f f4-1f rightl1)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f rightl2)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl3)
(move_l_down f6-0f f6-1f f6-2f f7-0f f7-1f rightl4)
(move_l_down f7-0f f7-1f f7-2f f8-0f f8-1f rightl5)",0,False,0.0,0,0,289.295,5988,3438
qwen25,tetris,cot,instance-12,1,"(at_two straight0 f1-1f f1-2f)
(at_two straight1 f1-3f f2-3f)
(at_two straight0 f2-1f f2-2f)
(at_two straight1 f2-3f f3-3f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f0-3f f1-3f square3)
(move_square f1-0f f2-0f square4)
(move_two f1-1f f1-2f f2-1f straight0)
(move_two f1-3f f2-3f f3-3f straight1)
(move_l_down f3-0f f3-1f f3-2f f4-0f f4-1f rightl1)",0,False,0.0,0,0,193.341,5989,2353
qwen25,tetris,cot,instance-13,1,"(at_two straight0 f0-2f f0-3f)
(at_two straight1 f1-0f f1-1f)
(at_two straight2 f1-2f f1-3f)
(at_two straight0 f1-2f f1-3f)
(at_two straight1 f2-0f f2-1f)
(at_two straight2 f2-2f f2-3f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_two f0-2f f0-3f f1-2f straight0)
(move_two f1-0f f1-1f f2-0f straight1)
(move_two f1-2f f1-3f f2-2f straight2)
(move_l_down f2-0f f2-1f f2-2f f3-0f f3-1f rightl0)
(move_l_down f2-3f f3-3f f4-3f f3-3f f4-3f rightl1)
(move_l_down f3-0f f3-1f f3-2f f4-0f f4-1f rightl2)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f rightl3)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl4)",0,False,0.0,0,0,238.016,5981,2868
qwen25,tetris,cot,instance-14,1,"(at_two straight0 f0-1f f0-2f)
(at_two straight1 f0-2f f0-3f)
(at_two straight0 f0-1f f0-2f)
(at_two straight1 f0-2f f0-3f)",0,False,0.0,0,0,155.466,5974,1909
qwen25,tetris,cot,instance-15,1,"(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_l_down f0-2f f0-3f f1-3f f1-2f f2-3f rightl0)
(move_l_down f1-0f f1-1f f1-2f f2-0f f2-1f f2-2f rightl1)
(move_l_down f2-0f f2-1f f2-2f f3-0f f3-1f f3-2f rightl2)
(move_l_down f3-0f f3-1f f3-2f f4-0f f4-1f f4-2f rightl3)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f f5-2f rightl4)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f f6-2f rightl5)",0,False,0.0,0,0,221.663,5980,2681
qwen25,tetris,cot,instance-16,1,"(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_l_right f0-2f f0-3f f1-3f f1-2f f2-3f f1-3f rightl0)",3,False,33.333333333333336,1,3,155.967,5980,1915
qwen25,tetris,cot,instance-16,2,"(move_square f1-1f f0-1f square0)
(move_square f2-1f f0-2f square1)
(move_l_left f1-2f f1-3f f2-3f f0-3f f1-3f rightl0)
(move_l_up f3-2f f3-3f f4-3f f2-0f f2-1f f2-2f rightl1)
(move_l_up f5-2f f5-3f f6-3f f4-0f f4-1f f4-2f rightl2)
(move_l_up f7-2f f7-3f f8-3f f6-0f f6-1f f6-2f rightl3)
(move_l_up f9-2f f9-3f f10-3f f8-0f f8-1f f8-2f rightl4)",7,False,14.285714285714286,1,3,209.252,7998,2538
qwen25,tetris,cot,instance-16,3,"(move_square f1-1f f1-0f square0)
(move_square f2-1f f2-0f square1)
(move_l_down f1-2f f1-3f f2-3f f1-1f f2-2f rightl0)
(move_l_down f3-1f f3-2f f4-2f f3-0f f4-1f rightl1)
(move_l_down f5-1f f5-2f f6-2f f5-0f f6-1f rightl2)
(move_l_down f7-1f f7-2f f8-2f f7-0f f8-1f rightl3)
(move_l_down f9-1f f9-2f f10-2f f9-0f f10-1f rightl4)",7,False,14.285714285714286,1,3,207.688,10610,2520
qwen25,tetris,cot,instance-16,4,"(move_square f1-1f f1-2f square0)
(move_square f2-1f f2-2f square1)
(move_l_right f3-1f f3-2f f4-2f f3-2f f4-3f f4-2f rightl0)
(move_l_right f5-1f f5-2f f6-2f f5-2f f6-3f f6-2f rightl1)
(move_l_right f7-1f f7-2f f8-2f f7-2f f8-3f f8-2f rightl2)
(move_l_right f9-1f f9-2f f10-2f f9-2f f10-3f f10-2f rightl3)
(move_l_right f11-1f f11-2f f12-2f f11-2f f12-3f f12-2f rightl4)",7,False,14.285714285714286,1,3,226.740,13191,2739
qwen25,tetris,cot,instance-17,1,"(at_two straight0 f1-0f f1-1f)
(at_two straight1 f1-2f f1-3f)
(at_two straight2 f2-0f f2-1f)
(at_two straight3 f2-2f f2-3f)
(at_two straight4 f3-0f f3-1f)
(at_two straight5 f3-2f f3-3f)
(at_two straight0 f2-0f f2-1f)
(at_two straight1 f2-2f f2-3f)
(at_two straight2 f3-0f f3-1f)
(at_two straight3 f3-2f f3-3f)
(at_two straight4 f4-0f f4-1f)
(at_two straight5 f4-2f f4-3f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f0-3f f1-3f square3)
(move_two f1-0f f1-1f f2-0f straight0)
(move_two f1-2f f1-3f f2-2f straight1)
(move_two f2-0f f2-1f f3-0f straight2)
(move_two f2-2f f2-3f f3-2f straight3)
(move_two f3-0f f3-1f f4-0f straight4)
(move_two f3-2f f3-3f f4-2f straight5)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f rightl0)",0,False,0.0,0,0,161.022,5988,1975
qwen25,tetris,cot,instance-18,1,"(at_two straight0 f1-0f f1-1f)
(at_two straight1 f1-2f f1-3f)
(at_two straight0 f2-0f f2-1f)
(at_two straight1 f2-2f f2-3f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f0-3f f1-3f square3)
(move_two f1-0f f1-1f f2-0f straight0)
(move_two f1-2f f1-3f f2-2f straight1)
(move_l_down f2-0f f2-1f f2-2f f3-0f f3-1f rightl0)
(move_l_down f2-3f f3-3f f4-3f f3-3f f4-3f rightl1)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl2)
(move_l_down f5-3f f6-3f f7-3f f6-3f f7-3f rightl3)",0,False,0.0,0,0,197.334,5987,2400
qwen25,tetris,cot,instance-19,1,"(at_two straight0 f1-0f f1-1f)
(at_two straight0 f12-0f f12-1f)
(move_square f0-0f f1-0f square0)
(move_square f1-0f f2-0f square0)
(move_square f2-0f f3-0f square0)
(move_square f3-0f f4-0f square0)
(move_square f4-0f f5-0f square0)
(move_square f5-0f f6-0f square0)
(move_square f6-0f f7-0f square0)
(move_square f7-0f f8-0f square0)
(move_square f8-0f f9-0f square0)
(move_square f9-0f f10-0f square0)
(move_square f10-0f f11-0f square0)
(move_square f11-0f f12-0f square0)
(move_square f12-0f f13-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f1-1f f2-1f square1)
(move_square f2-1f f3-1f square1)
(move_square f3-1f f4-1f square1)
(move_square f4-1f f5-1f square1)
(move_square f5-1f f6-1f square1)
(move_square f6-1f f7-1f square1)
(move_square f7-1f f8-1f square1)
(move_square f8-1f f9-1f square1)
(move_square f9-1f f10-1f square1)
(move_square f10-1f f11-1f square1)
(move_square f11-1f f12-1f square1)
(move_square f12-1f f13-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f1-2f f2-2f square2)
(move_square f2-2f f3-2f square2)
(move_square f3-2f f4-2f square2)
(move_square f4-2f f5-2f square2)
(move_square f5-2f f6-2f square2)
(move_square f6-2f f7-2f square2)
(move_square f7-2f f8-2f square2)
(move_square f8-2f f9-2f square2)
(move_square f9-2f f10-2f square2)
(move_square f10-2f f11-2f square2)
(move_square f11-2f f12-2f square2)
(move_square f12-2f f13-2f square2)
(move_square f0-3f f1-3f square3)
(move_square f1-3f f2-3f square3)
(move_square f2-3f f3-3f square3)
(move_square f3-3f f4-3f square3)
(move_square f4-3f f5-3f square3)
(move_square f5-3f f6-3f square3)
(move_square f6-3f f7-3f square3)
(move_square f7-3f f8-3f square3)
(move_square f8-3f f9-3f square3)
(move_square f9-3f f10-3f square3)
(move_square f10-3f f11-3f square3)
(move_square f11-3f f12-3f square3)
(move_square f12-3f f13-3f square3)
(move_two f1-0f f1-1f f2-0f straight0)
(move_two f2-0f f2-1f f3-0f straight0)
(move_two f3-0f f3-1f f4-0f straight0)
(move_two f4-0f f4-1f f5-0f straight0)
(move_two f5-0f f5-1f f6-0f straight0)
(move_two f6-0f f6-1f f7-0f straight0)
(move_two f7-0f f7-1f f8-0f straight0)
(move_two f8-0f f8-1f f9-0f straight0)
(move_two f9-0f f9-1f f10-0f straight0)
(move_two f10-0f f10-1f f11-0f straight0)
(move_two f11-0f f11-1f f12-0f straight0)
(move_two f12-0f f12-1f f13-0f straight0)
(move_l_down f2-0f f2-1f f2-2f f3-0f f3-1f rightl0)
(move_l_down f3-0f f3-1f f3-2f f4-0f f4-1f rightl0)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f rightl0)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl0)
(move_l_down f6-0f f6-1f f6-2f f7-0f f7-1f rightl0)
(move_l_down f7-0f f7-1f f7-2f f8-0f f8-1f rightl0)
(move_l_down f8-0f f8-1f f8-2f f9-0f f9-1f rightl0)
(move_l_down f9-0f f9-1f f9-2f f10-0f f10-1f rightl0)
(move_l_down f10-0f f10-1f f10-2f f11-0f f11-1f rightl0)
(move_l_down f3-0f f3-1f f3-2f f4-0f f4-1f rightl1)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f rightl1)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl1)
(move_l_down f6-0f f6-1f f6-2f f7-0f f7-1f rightl1)
(move_l_down f7-0f f7-1f f7-2f f8-0f f8-1f rightl1)
(move_l_down f8-0f f8-1f f8-2f f9-0f f9-1f rightl1)
(move_l_down f9-0f f9-1f f9-2f f10-0f f10-1f rightl1)
(move_l_down f10-0f f10-1f f10-2f f11-0f f11-1f rightl1)
(move_l_down f4-0f f4-1f f4-2f f5-0f f5-1f rightl2)
(move_l_down f5-0f f5-1f f5-2f f6-0f f6-1f rightl2)
(move_l_down f6-0f f6-1f f6-2f f7-0f f7-1f rightl2)
(move_l_down f7-0f f7-1f f7-2f f8-0f f8-1f rightl2)
(move_l_down f8-0f f8-1f f8-2f f9-0f f9-1f rightl2)",0,False,0.0,0,0,349.685,5988,4096
qwen25,tetris,cot,instance-20,1,"(at_two straight0 f1-2f f1-3f)
(at_two straight1 f2-0f f2-1f)
(at_two straight2 f2-2f f2-3f)
(at_two straight0 f2-2f f2-3f)
(at_two straight1 f3-0f f3-1f)
(at_two straight2 f3-2f f3-3f)
(move_square f0-0f f1-0f square0)
(move_square f0-1f f1-1f square1)
(move_square f0-2f f1-2f square2)
(move_square f0-3f f1-3f square3)
(move_l_right f3-0f f3-1f f3-2f f4-0f f4-2f f4-1f rightl0)
(move_l_right f6-0f f6-1f f6-2f f7-0f f7-2f f7-1f rightl2)",0,False,0.0,0,0,216.092,5996,2616
