model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
qwen25,citycar,baseline,instance-03,3,"(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction2-2 car1 road5)
(car_arrived junction2-2 car1)
(car_start junction0-2 car2 garage1)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road5)
(car_arrived junction2-2 car2)
(car_start junction0-2 car3 garage1)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction2-2 car3 road5)
(car_arrived junction2-2 car3)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_out_road junction2-0 junction1-0 car0 road1)
(move_car_in_road junction2-0 junction2-1 car0 road2)
(move_car_out_road junction2-1 junction2-0 car0 road2)
(move_car_in_road junction2-1 junction2-2 car0 road3)
(car_arrived junction2-2 car0)",0,False,0.0,0,0,87.259,7486,1084
qwen25,citycar,baseline,instance-03,4,"(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction0-2 car1 road4)
(move_car_in_road junction0-2 junction1-2 car1 road4)
(move_car_out_road junction1-2 junction2-2 car1 road5)
(car_arrived junction2-2 car1)
(car_start junction0-2 car2 garage1)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction0-2 car2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road5)
(car_arrived junction2-2 car2)
(car_start junction0-2 car3 garage1)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction0-2 car3 road4)
(move_car_in_road junction0-2 junction1-2 car3 road4)
(move_car_out_road junction1-2 junction2-2 car3 road5)
(car_arrived junction2-2 car3)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_out_road junction2-0 junction1-0 car0 road1)
(move_car_in_road junction2-0 junction2-1 car0 road2)
(move_car_out_road junction2-1 junction2-0 car0 road2)
(move_car_in_road junction2-1 junction2-2 car0 road3)
(car_arrived junction2-2 car0)",0,False,0.0,0,0,85.883,9757,1067
qwen25,citycar,baseline,instance-04,1,"(build_straight_oneway junction0-2 junction1-2 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(build_straight_oneway junction0-1 junction1-1 road2)
(build_straight_oneway junction1-1 junction2-1 road3)
(build_straight_oneway junction0-2 junction1-1 road4)
(car_start junction0-2 car0 garage0)
(move_car_in_road junction0-2 junction1-2 car0 road0)
(move_car_out_road junction1-2 junction2-2 car0 road0)
(car_arrived junction2-2 car0)
(car_start junction0-1 car1 garage1)
(move_car_in_road junction0-1 junction1-1 car1 road2)
(move_car_in_road junction1-1 junction2-1 car1 road3)
(move_car_out_road junction2-1 junction2-2 car1 road3)
(car_arrived junction2-2 car1)
(car_start junction0-2 car2 garage0)
(move_car_in_road junction0-2 junction1-2 car2 road0)
(move_car_out_road junction1-2 junction1-1 car2 road0)
(move_car_in_road junction1-1 junction2-1 car2 road3)
(move_car_out_road junction2-1 junction2-2 car2 road3)
(car_arrived junction2-2 car2)
(car_start junction0-1 car3 garage1)
(move_car_in_road junction0-1 junction1-1 car3 road2)
(move_car_out_road junction1-1 junction1-2 car3 road2)
(move_car_in_road junction1-2 junction2-2 car3 road1)
(move_car_out_road junction2-2 junction2-1 car3 road1)
(car_arrived junction2-1 car3)
(car_start junction0-2 car4 garage0)
(move_car_in_road junction0-2 junction1-1 car4 road4)
(move_car_out_road junction1-1 junction1-2 car4 road4)
(move_car_in_road junction1-2 junction2-2 car4 road1)
(move_car_out_road junction2-2 junction2-1 car4 road1)
(car_arrived junction2-1 car4)",32,False,15.625,5,3,36.393,2526,491
qwen25,citycar,baseline,instance-04,2,"(move_car_out_road junction2-2 junction2-1 car3 road1)
(car_arrived junction2-1 car3)
(car_start junction0-2 car4 garage0)
(move_car_in_road junction0-2 junction1-1 car4 road4)
(move_car_out_road junction1-1 junction1-2 car4 road4)
(move_car_in_road junction1-2 junction2-2 car4 road1)
(move_car_out_road junction2-2 junction2-1 car4 road1)
(car_arrived junction2-1 car4)
(car_start junction0-1 car1 garage1)",9,False,11.11111111111111,1,3,18.694,4563,225
qwen25,citycar,baseline,instance-04,3,"(move_car_out_road junction2-2 junction2-1 car3 road1)
(car_arrived junction2-1 car3)
(car_start junction0-2 car4 garage0)
(move_car_in_road junction0-2 junction1-1 car4 road4)
(move_car_out_road junction1-1 junction1-2 car4 road4)
(move_car_in_road junction1-2 junction2-2 car4 road1)
(move_car_out_road junction2-2 junction2-1 car4 road1)
(car_arrived junction2-1 car4)
(car_start junction0-2 car2 garage0)
(car_start junction0-1 car3 garage1)
(car_start junction0-2 car4 garage0)",11,False,9.090909090909092,1,3,22.611,5392,275
qwen25,citycar,baseline,instance-04,4,"(move_car_out_road junction2-2 junction2-1 car3 road1)
(car_arrived junction2-1 car3)
(car_start junction0-2 car4 garage0)
(move_car_in_road junction0-2 junction1-1 car4 road4)
(move_car_out_road junction1-1 junction1-2 car4 road4)
(move_car_in_road junction1-2 junction2-2 car4 road1)
(move_car_out_road junction2-2 junction2-1 car4 road1)
(car_arrived junction2-1 car4)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction2-1)
(diagonal junction2-0 junction1-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-2 junction1-1)
(starting car0 garage0)
(starting car1 garage1)
(starting car2 garage0)
(starting car3 garage1)
(starting car4 garage0)",0,False,0.0,0,0,63.973,6320,796
qwen25,citycar,baseline,instance-05,1,"(build_straight_oneway junction0-1 junction1-1 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(build_straight_oneway junction0-1 junction0-2 road2)
(build_straight_oneway junction0-2 junction1-2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(car_start junction0-1 car1 garage0)
(car_start junction0-1 car0 garage1)
(move_car_in_road junction0-1 junction1-1 car1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction1-1 junction2-1 car1 road1)
(move_car_out_road junction1-1 junction2-1 car0 road1)
(car_arrived junction2-1 car1)
(car_arrived junction2-1 car0)
(car_start junction0-1 car2 garage1)
(move_car_in_road junction0-1 junction0-2 car2 road2)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(car_arrived junction2-2 car2)
(car_start junction0-1 car3 garage0)
(move_car_in_road junction0-1 junction0-2 car3 road2)
(move_car_in_road junction0-2 junction1-2 car3 road3)
(move_car_out_road junction1-2 junction2-2 car3 road4)
(car_arrived junction2-2 car3)
(car_start junction0-1 car4 garage1)
(move_car_in_road junction0-1 junction1-1 car4 road0)
(move_car_out_road junction1-1 junction2-1 car4 road1)
(car_arrived junction2-1 car4)",27,False,25.925925925925927,7,3,29.787,2526,401
qwen25,citycar,baseline,instance-05,2,"(in_place road3)
(in_place road4)
(at_car_jun car1 junction0-1)
(starting car1 garage0)
(at_car_jun car0 junction0-1)
(starting car0 garage1)
(at_car_road car1 road0)
(at_car_jun car1 junction0-1)
(at_car_road car0 road0)
(at_car_jun car0 junction0-1)
(at_car_jun car1 junction1-1)
(at_car_road car1 road0)
(at_car_jun car0 junction1-1)
(at_car_road car0 road0)
(arrived car1 junction2-1)
(at_car_jun car1 junction1-1)
(arrived car0 junction2-1)
(at_car_jun car0 junction1-1)
(at_car_jun car2 junction0-1)
(starting car2 garage1)
(at_car_road car2 road2)
(at_car_jun car2 junction0-1)
(at_car_jun car2 junction0-2)
(at_car_road car2 road2)
(at_car_road car2 road3)
(at_car_jun car2 junction0-2)
(at_car_jun car2 junction1-2)
(at_car_road car2 road3)
(at_car_road car2 road4)
(at_car_jun car2 junction1-2)
(arrived car2 junction2-2)
(at_car_road car2 road4)
(at_car_jun car3 junction0-1)
(starting car3 garage0)
(at_car_road car3 road2)
(at_car_jun car3 junction0-1)
(at_car_jun car3 junction0-2)
(at_car_road car3 road2)
(at_car_road car3 road3)
(at_car_jun car3 junction0-2)
(at_car_jun car3 junction1-2)
(at_car_road car3 road3)
(at_car_road car3 road4)
(at_car_jun car3 junction1-2)
(arrived car3 junction2-2)
(at_car_road car3 road4)
(move_car_in_road junction0-1 junction1-1 car1 road0)",0,False,0.0,0,0,109.691,4338,1358
qwen25,citycar,baseline,instance-06,1,"(build_straight_oneway junction0-0 junction1-0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(build_straight_oneway junction0-0 junction0-1 road3)
(build_straight_oneway junction0-1 junction0-2 road4)
(build_straight_oneway junction0-2 junction0-3 road5)
(move_car_in_road junction0-0 junction1-0 car1 road0)
(move_car_in_road junction1-0 junction2-0 car1 road1)
(move_car_in_road junction2-0 junction3-0 car1 road2)
(move_car_out_road junction3-0 junction3-0 car1 road2)
(car_arrived junction3-0 car1)
(move_car_in_road junction0-0 junction0-1 car0 road3)
(move_car_in_road junction0-1 junction0-2 car0 road4)
(move_car_in_road junction0-2 junction0-3 car0 road5)
(car_arrived junction0-3 car0)",15,False,46.666666666666664,7,3,18.787,3060,242
qwen25,citycar,baseline,instance-06,2,"(in_place road2)
(in_place road3)
(in_place road4)
(in_place road5)
(at_car_road car1 road0)
(at_car_jun car1 junction0-0)
(at_car_road car1 road1)
(at_car_road car1 road0)
(at_car_road car1 road2)
(at_car_road car1 road1)
(at_car_road car1 road2)
(arrived car1 junction3-0)
(at_car_jun car1 junction3-0)
(at_car_road car0 road3)
(at_car_jun car0 junction0-0)
(at_car_road car0 road4)
(at_car_road car0 road3)
(at_car_road car0 road5)
(at_car_road car0 road4)
(arrived car0 junction0-3)
(at_car_jun car0 junction0-3)
(diagonal junction0-0 junction1-1)
(diagonal junction1-1 junction0-0)
(diagonal junction0-1 junction1-0)
(diagonal junction1-0 junction0-1)
(diagonal junction0-1 junction1-2)
(diagonal junction1-2 junction0-1)
(diagonal junction0-2 junction1-1)
(diagonal junction1-1 junction0-2)
(diagonal junction0-2 junction1-3)
(diagonal junction1-3 junction0-2)
(diagonal junction0-3 junction1-2)
(diagonal junction1-2 junction0-3)
(diagonal junction1-0 junction2-1)
(diagonal junction2-1 junction1-0)
(diagonal junction1-1 junction2-0)
(diagonal junction2-0 junction1-1)
(diagonal junction1-1 junction2-2)
(diagonal junction2-2 junction1-1)
(diagonal junction1-2 junction2-1)
(diagonal junction2-1 junction1-2)
(diagonal junction1-2 junction2-3)
(diagonal junction2-3 junction1-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-2 junction1-3)
(diagonal junction2-0 junction3-1)
(diagonal junction3-1 junction2-0)
(diagonal junction2-1 junction3-0)
(diagonal junction3-0 junction2-1)
(diagonal junction2-1 junction3-2)
(diagonal junction3-2 junction2-1)
(diagonal junction2-2 junction3-1)
(diagonal junction3-1 junction2-2)
(diagonal junction2-2 junction3-3)
(diagonal junction3-3 junction2-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-2 junction2-3)
(in_place road0)
(in_place road1)
(in_place road2)
(in_place road3)
(in_place road4)
(in_place road5)
(arrived car0 junction0-3)
(arrived car1 junction3-0)
(not (starting car0 garage1)
(not (starting car1 garage0)
(arrived car0 junction3-0)
(arrived car1 junction3-3)",0,False,0.0,0,0,157.179,4377,1926
qwen25,citycar,baseline,instance-07,1,"(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car1 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car1 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car1 road2)
(move_car_out_road junction3-1 junction3-3 car1 road2)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-1 junction0-2 road3)
(move_car_in_road junction0-1 junction0-2 car0 road3)
(build_straight_oneway junction0-2 junction0-3 road4)
(move_car_in_road junction0-2 junction0-3 car0 road4)
(build_straight_oneway junction0-3 junction1-3 road5)
(move_car_in_road junction0-3 junction1-3 car0 road5)
(build_straight_oneway junction1-3 junction2-3 road0)
(move_car_in_road junction1-3 junction2-3 car0 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car0 road1)
(build_straight_oneway junction3-3 junction3-2 road2)
(move_car_in_road junction3-3 junction3-2 car0 road2)
(build_straight_oneway junction3-2 junction3-1 road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(move_car_out_road junction3-1 junction3-0 car0 road3)
(car_arrived junction3-0 car0)",24,False,8.333333333333334,2,3,30.414,3073,396
qwen25,citycar,baseline,instance-07,2,"(move_car_in_road junction2-1 junction3-1 car1 road2)
(move_car_out_road junction3-1 junction3-3 car1 road2)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-1 junction0-2 road3)
(move_car_in_road junction0-1 junction0-2 car0 road3)
(build_straight_oneway junction0-2 junction0-3 road4)
(move_car_in_road junction0-2 junction0-3 car0 road4)
(build_straight_oneway junction0-3 junction1-3 road5)
(move_car_in_road junction0-3 junction1-3 car0 road5)
(build_straight_oneway junction1-3 junction2-3 road0)
(move_car_in_road junction1-3 junction2-3 car0 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car0 road1)
(build_straight_oneway junction3-3 junction3-2 road2)
(move_car_in_road junction3-3 junction3-2 car0 road2)
(build_straight_oneway junction3-2 junction3-1 road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(move_car_out_road junction3-1 junction3-0 car0 road3)
(car_arrived junction3-0 car0)
(build_straight_oneway junction0-1 junction1-1 road0)
(not (in_place road0)
(in_place road0)
(move_car_in_road junction0-1 junction1-1 car1 road0)
(at_car_jun car1 junction0-1)
(in_place road0)
(at_car_road car1 road0)
(not (at_car_jun car1 junction0-1)
(build_straight_oneway junction1-1 junction2-1 road1)
(not (in_place road1)
(in_place road1)
(move_car_in_road junction1-1 junction2-1 car1 road1)
(at_car_road car1 road0)
(in_place road1)
(at_car_road car1 road1)
(not (at_car_road car1 road0)
(build_straight_oneway junction2-1 junction3-1 road2)
(not (in_place road2)
(in_place road2)
(move_car_in_road junction2-1 junction3-1 car1 road2)
(at_car_road car1 road1)
(in_place road2)
(at_car_road car1 road2)
(not (at_car_road car1 road1)
(move_car_out_road junction3-1 junction3-3 car1 road2)
(at_car_road car1 road2)
(in_place road2)
(at_car_jun car1 junction3-3)
(not (at_car_road car1 road2)
(car_arrived junction3-3 car1)
(at_car_jun car1 junction3-3)
(arrived car1 junction3-3)
(not (at_car_jun car1 junction3-3)
(build_straight_oneway junction0-1 junction0-2 road3)
(not (in_place road3)
(in_place road3)
(move_car_in_road junction0-1 junction0-2 car0 road3)
(at_car_jun car0 junction0-1)
(in_place road3)
(at_car_road car0 road3)
(not (at_car_jun car0 junction0-1)
(build_straight_oneway junction0-2 junction0-3 road4)
(not (in_place road4)
(in_place road4)
(move_car_in_road junction0-2 junction0-3 car0 road4)
(at_car_road car0 road3)
(in_place road4)
(at_car_road car0 road4)
(not (at_car_road car0 road3)
(build_straight_oneway junction0-3 junction1-3 road5)
(not (in_place road5)
(in_place road5)
(move_car_in_road junction0-3 junction1-3 car0 road5)
(at_car_road car0 road4)
(in_place road5)
(at_car_road car0 road5)
(not (at_car_road car0 road4)
(build_straight_oneway junction1-3 junction2-3 road0)
(not (in_place road0)
(in_place road0)
(move_car_in_road junction1-3 junction2-3 car0 road0)
(at_car_road car0 road5)
(in_place road0)
(at_car_road car0 road0)
(not (at_car_road car0 road5)
(build_straight_oneway junction2-3 junction3-3 road1)
(not (in_place road1)
(in_place road1)
(move_car_in_road junction2-3 junction3-3 car0 road1)
(at_car_road car0 road0)
(in_place road1)
(at_car_road car0 road1)
(not (at_car_road car0 road0)
(build_straight_oneway junction3-3 junction3-2 road2)
(not (in_place road2)
(in_place road2)
(move_car_in_road junction3-3 junction3-2 car0 road2)
(at_car_road car0 road1)
(in_place road2)
(at_car_road car0 road2)
(not (at_car_road car0 road1)
(build_straight_oneway junction3-2 junction3-1 road3)
(not (in_place road3)
(in_place road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(at_car_road car0 road2)
(in_place road3)
(at_car_road car0 road3)
(not (at_car_road car0 road2)
(move_car_out_road junction3-1 junction3-0 car0 road3)
(at_car_road car0 road3)
(in_place road3)
(at_car_jun car0 junction3-0)
(not (at_car_road car0 road3)
(car_arrived junction3-0 car0)
(at_car_jun car0 junction3-0)
(arrived car0 junction3-0)
(not (at_car_jun car0 junction3-0)
(not (in_place road0)
(not (in_place road1)
(not (in_place road2)
(not (in_place road3)",0,False,0.0,0,0,258.017,4662,3091
qwen25,citycar,baseline,instance-08,1,"(build_straight_oneway junction0-3 junction1-3 road0)
(build_straight_oneway junction1-3 junction2-3 road1)
(build_straight_oneway junction2-3 junction3-3 road2)
(build_diagonal_oneway junction3-3 junction2-2 road3)
(build_straight_oneway junction2-2 junction2-1 road4)
(build_diagonal_oneway junction2-1 junction3-0 road5)
(car_start junction0-3 car0 garage2)
(move_car_in_road junction0-3 junction1-3 car0 road0)
(move_car_in_road junction1-3 junction2-3 car0 road1)
(move_car_in_road junction2-3 junction3-3 car0 road2)
(move_car_out_road junction3-3 junction2-2 car0 road3)
(move_car_out_road junction2-2 junction2-1 car0 road4)
(move_car_out_road junction2-1 junction3-0 car0 road5)
(car_arrived junction3-0 car0)
(move_car_in_road junction0-3 junction1-3 car1 road0)
(move_car_in_road junction1-3 junction2-3 car1 road1)
(move_car_out_road junction2-3 junction2-2 car1 road3)
(move_car_out_road junction2-2 junction3-1 car1 road4)
(car_arrived junction3-1 car1)",19,False,47.36842105263158,9,3,23.735,3073,307
qwen25,citycar,baseline,instance-08,2,"(move_car_in_road junction0-3 junction1-3 car1 road0)
(move_car_in_road junction1-3 junction2-3 car1 road1)
(move_car_out_road junction2-3 junction2-2 car1 road3)
(move_car_out_road junction2-2 junction3-1 car1 road4)
(car_arrived junction3-1 car1)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction0-2 junction1-3)
(diagonal junction0-3 junction1-2)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction0-3)
(diagonal junction1-2 junction2-1)
(diagonal junction1-3 junction0-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-0 junction1-1)
(diagonal junction2-0 junction3-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-1 junction3-0)
(diagonal junction2-1 junction3-2)
(diagonal junction2-2 junction1-1)
(diagonal junction2-2 junction1-3)
(diagonal junction2-2 junction3-1)
(diagonal junction2-2 junction3-3)
(diagonal junction2-3 junction1-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-0 junction2-1)
(diagonal junction3-1 junction2-0)
(diagonal junction3-1 junction2-2)
(diagonal junction3-2 junction2-1)
(diagonal junction3-2 junction2-3)
(diagonal junction3-3 junction2-2)
(starting car0 garage2)
(starting car1 garage2)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction0-2 junction1-3)
(diagonal junction0-3 junction1-2)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction0-3)
(diagonal junction1-2 junction2-1)
(diagonal junction1-3 junction0-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-0 junction1-1)
(diagonal junction2-0 junction3-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-1 junction3-0)
(diagonal junction2-1 junction3-2)
(diagonal junction2-2 junction1-1)
(diagonal junction2-2 junction1-3)
(diagonal junction2-2 junction3-1)
(diagonal junction2-2 junction3-3)
(diagonal junction2-3 junction1-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-0 junction2-1)
(diagonal junction3-1 junction2-0)
(diagonal junction3-1 junction2-2)
(diagonal junction3-2 junction2-1)
(diagonal junction3-2 junction2-3)
(diagonal junction3-3 junction2-2)
(in_place road0)
(starting car0 garage2)
(starting car1 garage2)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction0-2 junction1-3)
(diagonal junction0-3 junction1-2)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction0-3)
(diagonal junction1-2 junction2-1)
(diagonal junction1-3 junction0-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-0 junction1-1)
(diagonal junction2-0 junction3-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-1 junction3-0)
(diagonal junction2-1 junction3-2)
(diagonal junction2-2 junction1-1)
(diagonal junction2-2 junction1-3)
(diagonal junction2-2 junction3-1)
(diagonal junction2-2 junction3-3)
(diagonal junction2-3 junction1-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-0 junction2-1)
(diagonal junction3-1 junction2-0)
(diagonal junction3-1 junction2-2)
(diagonal junction3-2 junction2-1)
(diagonal junction3-2 junction2-3)
(diagonal junction3-3 junction2-2)
(in_place road0)
(in_place road1)
(starting car0 garage2)
(starting car1 garage2)",0,False,0.0,0,0,348.840,4691,4096
