model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
llama8,citycar,baseline,instance-08,1,"(car_start junction0-3 car0 garage2)
(move_car_in_road junction0-3 junction1-2 car0 road0)
(move_car_in_road junction1-2 junction2-1 car0 road1)
(move_car_in_road junction2-1 junction3-0 car0 road2)
(car_start junction0-3 car1 garage2)
(move_car_in_road junction0-3 junction1-2 car1 road3)
(move_car_in_road junction1-2 junction2-1 car1 road4)
(move_car_in_road junction2-1 junction3-1 car1 road5)
(car_arrived junction3-0 car0)
(car_arrived junction3-1 car1)",10,False,20.0,2,3,16.184,3091,631
llama8,citycar,baseline,instance-08,2,"(build_straight_oneway junction0-3 junction1-2 road0)
(car_start junction0-3 car0 garage2)
(move_car_in_road junction0-3 junction1-2 car0 road0)
(move_car_in_road junction1-2 junction2-1 car0 road1)
(move_car_in_road junction2-1 junction3-0 car0 road2)
(build_straight_oneway junction0-3 junction1-2 road3)
(car_start junction0-3 car1 garage2)
(move_car_in_road junction0-3 junction1-2 car1 road3)
(move_car_in_road junction1-2 junction2-1 car1 road4)
(move_car_in_road junction2-1 junction3-1 car1 road5)
(car_arrived junction3-0 car0)
(car_arrived junction3-1 car1)",12,False,8.333333333333334,1,3,4.918,3900,182
llama8,citycar,baseline,instance-08,3,,0,False,0.0,0,0,27.989,4749,1075
llama8,citycar,baseline,instance-08,4,,0,False,0.0,0,0,27.562,5815,1059
llama8,citycar,baseline,instance-09,1,"(build_straight_oneway junction0-2 junction1-2 road0)
(move_car_in_road junction0-2 junction1-2 car0 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(move_car_in_road junction1-2 junction2-2 car0 road1)
(build_straight_oneway junction2-2 junction3-1 road2)
(move_car_in_road junction2-2 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(build_straight_oneway junction0-0 junction1-0 road3)
(move_car_in_road junction0-0 junction1-0 car1 road3)
(build_straight_oneway junction1-0 junction2-0 road4)
(move_car_in_road junction1-0 junction2-0 car1 road4)
(build_straight_oneway junction2-0 junction3-1 road5)
(move_car_in_road junction2-0 junction3-1 car1 road5)
(car_arrived junction3-1 car1)
(build_straight_oneway junction0-2 junction1-2 road6)
(move_car_in_road junction0-2 junction1-2 car2 road6)
(build_straight_oneway junction1-2 junction2-2 road7)
(move_car_in_road junction1-2 junction2-2 car2 road7)
(build_straight_oneway junction2-2 junction3-1 road8)
(move_car_in_road junction2-2 junction3-1 car2 road8)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,22.944,3096,898
llama8,citycar,baseline,instance-09,2,"(build_straight_oneway junction0-2 junction1-2 road0)
(move_car_in_road junction0-2 junction1-2 car0 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(move_car_in_road junction1-2 junction2-2 car0 road1)
(build_straight_oneway junction2-2 junction3-1 road2)
(move_car_in_road junction2-2 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(build_straight_oneway junction0-0 junction1-0 road3)
(move_car_in_road junction0-0 junction1-0 car1 road3)
(build_straight_oneway junction1-0 junction2-0 road4)
(move_car_in_road junction1-0 junction2-0 car1 road4)
(build_straight_oneway junction2-0 junction3-1 road5)
(move_car_in_road junction2-0 junction3-1 car1 road5)
(car_arrived junction3-1 car1)
(build_straight_oneway junction0-2 junction1-2 road6)
(move_car_in_road junction0-2 junction1-2 car2 road6)
(build_straight_oneway junction1-2 junction2-2 road7)
(move_car_in_road junction1-2 junction2-2 car2 road7)
(build_straight_oneway junction2-2 junction3-1 road8)
(move_car_in_road junction2-2 junction3-1 car2 road8)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,8.800,3938,336
llama8,citycar,baseline,instance-09,3,"(move_car_in_road junction1-0 junction2-0 car1 road4)
(build_straight_oneway junction2-0 junction3-1 road5)
(move_car_in_road junction2-0 junction3-1 car1 road5)
(car_arrived junction3-1 car1)
(build_straight_oneway junction0-0 junction1-1 road6)
(move_car_in_road junction0-0 junction1-1 car2 road6)
(build_straight_oneway junction1-1 junction2-1 road7)
(move_car_in_road junction1-1 junction2-1 car2 road7)
(build_straight_oneway junction2-1 junction3-1 road8)
(move_car_in_road junction2-1 junction3-1 car2 road8)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,4.863,4780,179
llama8,citycar,baseline,instance-09,4,"(move_car_in_road junction1-0 junction2-0 car1 road4)
(build_straight_oneway junction2-0 junction3-1 road5)
(move_car_in_road junction2-0 junction3-1 car1 road5)
(car_arrived junction3-1 car1)
(build_straight_oneway junction0-2 junction1-2 road6)
(move_car_in_road junction0-2 junction1-2 car2 road6)
(build_straight_oneway junction1-2 junction2-2 road7)
(move_car_in_road junction1-2 junction2-2 car2 road7)
(build_straight_oneway junction2-2 junction3-1 road8)
(move_car_in_road junction2-2 junction3-1 car2 road8)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,4.874,5304,179
llama8,citycar,baseline,instance-10,1,"(build_straight_oneway junction0-3 junction1-2)
(build_straight_oneway junction1-2 junction2-2)
(build_straight_oneway junction2-2 junction3-2)
(move_car_in_road junction0-3 junction3-2 car0 road4)
(build_straight_oneway junction0-3 junction1-0)
(build_straight_oneway junction1-0 junction2-0)
(build_straight_oneway junction2-0 junction3-0)
(move_car_in_road junction0-3 junction3-0 car1 road5)
(build_straight_oneway junction0-3 junction1-3)
(build_straight_oneway junction1-3 junction2-3)
(build_straight_oneway junction2-3 junction3-3)
(move_car_in_road junction0-3 junction3-3 car2 road6)",0,False,0.0,0,0,21.171,3096,822
llama8,citycar,baseline,instance-10,2,"(build_straight_oneway junction0-3 junction1-2)
(build_straight_oneway junction1-2 junction2-2)
(build_straight_oneway junction2-2 junction3-2)
(move_car_in_road junction0-3 junction3-2 car0 road4)
(build_straight_oneway junction0-3 junction1-0)
(build_straight_oneway junction1-0 junction2-0)
(build_straight_oneway junction2-0 junction3-0)
(move_car_in_road junction0-3 junction3-0 car1 road5)
(build_straight_oneway junction0-3 junction1-3)
(build_straight_oneway junction1-3 junction2-3)
(build_straight_oneway junction2-3 junction3-3)
(move_car_in_road junction0-3 junction3-3 car2 road3)
(car_arrived junction3-2 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)",0,False,0.0,0,0,5.679,3626,210
llama8,citycar,baseline,instance-10,3,"(build_straight_oneway junction0-3 junction1-2)
(build_straight_oneway junction1-2 junction2-2)
(build_straight_oneway junction2-2 junction3-2)
(move_car_in_road junction0-3 junction3-2 car0 road4)
(build_straight_oneway junction0-3 junction1-0)
(build_straight_oneway junction1-0 junction2-0)
(build_straight_oneway junction2-0 junction3-0)
(move_car_in_road junction0-3 junction3-0 car1 road5)
(build_straight_oneway junction0-3 junction1-3)
(build_straight_oneway junction1-3 junction2-3)
(build_straight_oneway junction2-3 junction3-3)
(move_car_in_road junction0-3 junction3-3 car2 road3)
(move_car_out_road junction3-2 junction3-2 car0 road4)
(move_car_out_road junction3-0 junction3-0 car1 road5)
(move_car_out_road junction3-3 junction3-3 car2 road3)
(car_arrived junction3-2 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)",0,False,0.0,0,0,7.036,4091,264
llama8,citycar,baseline,instance-10,4,"(build_straight_oneway junction1-2 junction2-2)
(build_straight_oneway junction2-2 junction3-2)
(move_car_in_road junction0-3 junction3-2 car0 road4)
(build_straight_oneway junction0-3 junction1-0)
(build_straight_oneway junction1-0 junction2-0)
(build_straight_oneway junction2-0 junction3-0)
(move_car_in_road junction0-3 junction3-0 car1 road5)
(build_straight_oneway junction0-3 junction1-3)
(build_straight_oneway junction1-3 junction2-3)
(build_straight_oneway junction2-3 junction3-3)
(move_car_in_road junction0-3 junction3-3 car2 road3)
(move_car_out_road junction3-2 junction3-2 car0 road4)
(move_car_out_road junction3-0 junction3-0 car1 road5)
(move_car_out_road junction3-3 junction3-3 car2 road3)
(car_arrived junction3-2 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)",0,False,0.0,0,0,6.937,4664,260
llama8,citycar,baseline,instance-11,1,"(car_start junction0-1 car0 garage0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(car_start junction0-0 car1 garage0)
(move_car_in_road junction0-0 junction1-0 car1 road3)
(move_car_in_road junction1-0 junction2-0 car1 road4)
(move_car_in_road junction2-0 junction3-0 car1 road5)
(car_arrived junction3-0 car1)
(car_start junction0-0 car2 garage1)
(move_car_in_road junction0-0 junction1-1 car2 road0)
(move_car_in_road junction1-1 junction2-2 car2 road1)
(move_car_in_road junction2-2 junction3-3 car2 road2)
(car_arrived junction3-3 car2)
(build_straight_oneway junction0-1 junction1-1 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(build_straight_oneway junction0-0 junction1-0 road3)
(build_straight_oneway junction1-0 junction2-0 road4)
(build_straight_oneway junction2-0 junction3-0 road5)
(build_diagonal_oneway junction0-0 junction1-1 road0)
(build_diagonal_oneway junction1-1 junction2-2 road1)
(build_diagonal_oneway junction2-2 junction3-3 road2)",24,False,8.333333333333334,2,3,35.156,3109,1370
